hospital_id,hospital_name,hospital_city_direct,cghs_city,state,hosp_type_code,nabh_status,nabl_status,pincode,total_claims,total_claimed_lakh,total_approved_lakh,total_deducted_lakh,deduction_pct
132,KALYANI HOSPITAL PVT LTD - GURGAON,GURUGRAM,Delhi,Delhi,1,Y,Y,122001,8645,797.87,752.47,45.40,5.69
5490,Balasore (RC Bhubneshwar),Balasore,Bhubaneswar,Rajasthan,M,N,N,756001,11502,383.30,338.03,45.27,11.81
3177,AASTHA MULTISPEICIALITY HOSPITAL,MANDI,Yol,Himachal Pradesh,0,N,N,175021,10235,909.61,864.35,45.27,4.98
81,"PARMAR HOSPITAL, ROPAR",ROPAR,Chandimandir,Chandigarh,1,N,N,140001,16833,1692.25,1647.22,45.03,2.66
347,Laddhad Hospital - Buldana,BULDHANA,Pune,Maharashtra,1,N,N,443001,3326,424.21,379.20,45.02,10.61
326,DHANVANTRI LIFE CARE PVT LTD- JAIPUR,JAIPUR,Jaipur,Rajasthan,1,N,N,302020,681,354.62,309.65,44.97,12.68
1575,NARMADA TRAUMA CENTRE PVT LTD - BHOPAL,BHOPAL,Jabalpur,Madhya Pradesh,1,N,N,462016,527,273.96,229.00,44.96,16.41
1783,CONTINENTAL HOSPITALS PRIVATE LIMITED,HYDERABAD,Secunderabad,Andhra Pradesh,1,N,Y,500035,1696,268.59,223.72,44.87,16.70
5080,Sindhudurg,Sindhudurg,Pune,Maharashtra,N,N,N,416812,2412,219.31,174.45,44.87,20.46
1439,HAYAT HOSPITAL,GUWAHATI,Guwahati,Bihar,1,N,N,781034,3330,660.48,615.62,44.86,6.79
5459,Haldwani (RC Bareilly),Haldwani,Bareilly,Uttar Pradesh,M,N,N,263139,1179,181.76,136.93,44.83,24.67
4293,MEDICARE HOSPITAL (A UNIT OF ACEA ONE HEALTHCARE PVT LTD),REWARI,Jaipur,Rajasthan,,N,N,123401,234,190.21,145.41,44.80,23.55
5434,Bankura,Bankura,Kolkata,West Bengal,N,N,N,,364,108.67,63.92,44.75,41.18
2941,CHHATRAPATI SHIVAJI SUBHARTI HOSPITAL,MEERUT,Bareilly,Uttar Pradesh,1,N,N,250005,3646,330.59,286.17,44.42,13.44
1653,KOTA HEART INSTITUTE & RESEARCH CENTRE,KOTA,Jaipur,Rajasthan,1,N,N,324005,6127,686.08,641.72,44.37,6.47
2340,NAYATI MULTI SUPERSPECIALITY HOSPITAL,MATHURA,Bareilly,Uttar Pradesh,1,N,N,281001,679,282.42,238.07,44.35,15.70
1279,SHUBHAM HOSPITAL-A UNIT OF SHUBHAM MEDICARE P LTD ,VARANASI,Allahabad,Uttar Pradesh,1,N,N,221002,17133,1225.12,1180.83,44.29,3.62
4075,WE CARE MULTISPECIALITY HOSPITAL,ROHTAK,Hisar,Haryana,,N,N,124001,845,421.93,377.65,44.28,10.49
3563,MAXWELL SUPER MULTISPECIALITY HOSPITAL PVT. LTD.,VARANASI,Allahabad,Uttar Pradesh,,N,N,221005,1001,989.24,944.97,44.27,4.48
259,Patil Hospital,Ahmednagar,Pune,Maharashtra,1,N,N,414001,1450,428.22,384.22,44.00,10.28
2749,PRIME MULTISPECIALITY HOSPITAL,PATIALA,Ambala,Punjab,1,N,N,147001,1350,777.16,733.24,43.92,5.65
1329,APOLLO REACH HOSPITALS - KARAIKUDI,KARAIKUDI,Coimbatore,Tamil Nadu,1,N,N,630301,4537,574.85,531.12,43.73,7.61
2179,AASTHA HOSPITAL - HISAR,HISAR,Hisar,Haryana,1,N,N,125005,3134,491.62,447.92,43.70,8.89
1572,NOBLE MULTISPECIALITY HOSPITAL,BHOPAL,Jabalpur,Madhya Pradesh,1,N,N,462026,2169,314.03,270.36,43.68,13.91
5300,Jhajjar,Jhajjar ,Hisar,Haryana,N,N,N,124103,5242,487.31,443.77,43.55,8.94
218,ACE HEART & VASCULAR INSTITUTE (A UNIT OF PRIME CARDIAC CARE PVT LTD),MOHALI,Chandimandir,Chandigarh,1,N,N,160055,5984,1191.53,1148.09,43.45,3.65
5370,Deoria,Deoria,Allahabad,Uttar Pradesh,N,N,N,,595,138.79,95.38,43.42,31.28
1451,AAYUSH NRI LEPL HEALTHCARE PRIVATE LIMITED,VIJAYAWADA,Secunderabad,Andhra Pradesh,1,N,N,520008,7321,726.46,683.08,43.38,5.97
5478,Hempur (RC Bareilly),Hempur,Bareilly,Uttar Pradesh,N,N,N,244716,3908,232.29,189.02,43.27,18.63
3165,MAX SUPER SPECIALITY HOSPITAL (UNIT OF CROSSLAY R,GHAZIABAD,Delhi,Delhi,1,N,N,201012,3882,2001.93,1958.70,43.22,2.16
5116,Sikar,Sikar,Jaipur,Rajasthan,N,N,N,323001,4183,252.91,209.87,43.04,17.02
712,KMCT MEDICAL COLLEGE HOSPITAL,Calicut,Kochi,Kerala,1,N,N,673602,5663,264.56,221.53,43.03,16.26
53,METRO HOSPITAL & HEART INSTITUTE - NOIDA,NOIDA,Delhi,Delhi,1,Y,Y,201301,323,351.97,308.97,43.00,12.22
1558,SHRI SHELLAPHA HOSPITAL,SALEM,Coimbatore,Tamil Nadu,1,N,N,636007,1808,422.96,380.01,42.95,10.15
2640,ONCO-LIFE CANCER CENTRE PVT LTD,SATARA,Pune,Maharashtra,1,N,N,415519,4021,611.61,568.77,42.83,7.00
2584,PAWANA HOSPITAL,PUNE,Pune,Maharashtra,1,N,N,410506,1283,442.71,399.93,42.78,9.66
3134,SURYA KIRAN HOSPITAL PVT LTD,NEW DELHI,Delhi,Delhi,1,N,N,110043,583,388.83,346.06,42.77,11.00
3971,KUMAR HOSPITAL (A UNIT OF KUMAR NURSING HOME AND MATERNITY CENTRE PVT LTD),GREATER NOIDA,Delhi 2,Delhi,,N,N,201310,160,274.59,232.02,42.57,15.50
5381,Bhuj Type 'D',BHUJ(Kutch),Ahmedabad,Gujarat,N,N,N,370001,716,146.69,104.22,42.48,28.96
942,CHANDRA LAXMI HOSPITAL - Vaishali,GHAZIABAD,Delhi 2,Delhi,1,N,N,201010,1252,261.84,219.37,42.47,16.22
3113,S V J C T S BKL WALAWALKAR HOSPITAL DIAG & RES CEN,CHIPLUN,Pune,Maharashtra,1,N,N,415606,1718,280.06,237.77,42.29,15.10
5260,Muzaffarpur,Muzaffarpur,Patna,Odisha,N,N,N, ,3094,219.69,177.45,42.24,19.23
5118,VidyaDhar Nagar,VidyaDhar Nagar,Jaipur,Rajasthan,N,N,N,302039,1301,144.93,102.71,42.22,29.13
3353,KIMS SUPER SPECIALITY HOSPITAL PVT LTD,BILASPUR,Jabalpur,Madhya Pradesh,,N,N,495001,972,385.70,343.54,42.16,10.93
2587,RAJESHWAR HOSPITAL,PATNA,Patna,Odisha,1,N,N,800020,3290,383.04,341.01,42.02,10.97
5366,Sultanpur,Sultanpur,Allahabad,Uttar Pradesh,N,N,N,,569,129.72,87.81,41.92,32.31
2617,GARG HOSPITAL - MOGA,MOGA,Jalandhar,Punjab,1,N,N,142001,2262,1183.22,1141.33,41.90,3.54
5236,Samba,Samba,Jammu,Jammu and Kashmir,M,N,N,184121,3877,223.71,181.82,41.89,18.72
3874,BHUPAL HOSPITAL,MEERUT,Bareilly,Uttar Pradesh,,N,N,250002,1369,884.58,842.69,41.89,4.74
1969,CURIE ABDUR RAZZAQUE ANSARI CANCER INSTITUTE,RANCHI,Ranchi,Odisha,1,N,N,835238,1891,1426.08,1384.20,41.88,2.94
3901,MALABAR MEDICAL COLLEGE HOSPITAL & RESEARCH CENTRE,KOZHIKODE,Kochi,Kerala,3,N,N,673323,6753,349.62,307.78,41.84,11.97
341,DOOARS & DARJEELING MEDICAL ASSOCIATIONS HOSPITAL,DARJELLING,Kolkata,West Bengal,1,N,N,734101,4264,1028.44,986.68,41.76,4.06
3651,MEHAR HOSPITAL (A UNIT OF MEHAR MEDISERVE LLP),ZIRAKPUR,Chandimandir,Chandigarh,,N,N,140603,1657,699.34,657.81,41.52,5.94
3070,MAHARAJA AGRASEN HOSPITAL - DWARKA,DELHI,Delhi,Delhi,1,N,N,110075,1749,503.12,461.64,41.48,8.25
1055,NATIONAL HEART INSTITUTE- East of Kailash,NEW DELHI,Delhi 2,Delhi,1,Y,Y,110065,2254,466.15,424.77,41.38,8.88
4306,ADVANTA SUPERSPECIALIY HOSPITAL PVT LTD,KOSLI,Jaipur,Rajasthan,,N,N,123302,341,228.93,187.80,41.13,17.97
1965,KALINGA INSTITUTE OF MEDICAL SCIENCES (PRADYUMNA,BHUBANESWAR,Ranchi,Odisha,1,Y,N,751024,1216,320.41,279.34,41.07,12.82
5098,Gangtok,Gangtok,Kolkata,West Bengal,M,N,N,NA,952,161.42,120.71,40.72,25.22
191,TIRUPATI EYE CENTRE - NOIDA,NOIDA,Delhi,Delhi,2,N,N,201301,1424,387.55,346.99,40.56,10.47
5071,Ranni,Ranni,Trivandrum,Kerala,N,N,N,NA,18703,497.51,456.96,40.55,8.15
360,ASHIRWAD MULTISPECIALITY HOSPITAL,BULDHANA,Pune,Maharashtra,1,N,N,443001,5373,631.71,591.20,40.51,6.41
5396,Saharanpur,Saharanpur,Dehradun,Uttarakhand,M,N,N,,1514,142.40,101.95,40.45,28.40
5257,Motihari,Motihari,Patna,Odisha,N,N,N,NA,727,141.56,101.14,40.42,28.56
190,J.N.Shory Multispeciality Hospital,Pinjore,Chandimandir,Chandigarh,1,N,N,134102,419,472.56,432.24,40.33,8.53
5507,Palampur (RC Yol),Palampur,Yol,Himachal Pradesh,M,N,N,,13013,489.92,449.77,40.15,8.20
5148,Kapurthala,Punjab,Jalandhar,Punjab,M,N,N,NA,1592,226.86,186.74,40.12,17.69
1114,RAVINDRA HOSPITAL - JHUNJHUNU,JHUNJHUNU,Jaipur,Rajasthan,1,N,N,333001,3160,387.76,347.75,40.01,10.32
5445,Patiala (Ambala),Patiala,Ambala,Punjab,M,N,N,147001,12575,520.95,481.15,39.80,7.64
1399,HARILAL JECHAND DOSHI HOSPITAL,RAJKOT,Ahmedabad,Gujarat,1,N,N,360004,10353,478.27,438.53,39.75,8.31
499,Ranjit Hospital,Jalandhar,Jalandhar,Punjab,1,N,N,144008,1107,533.80,494.16,39.64,7.43
2173,RAJAN HOSPITAL & HEART CENTRE - KOTKAPURA,KOTKAPURA,Hisar,Haryana,1,N,N,151204,4026,556.98,517.58,39.41,7.07
2900,IMAX MULTISPECIALITY HOSPITAL LLP,PUNE,Pune,Maharashtra,1,N,N,412207,1126,211.95,172.59,39.36,18.57
1770,SHANTI GOPAL HOSPITAL - INDIRAPURAM GHAZIABAD,GHAZIABAD,Delhi 2,Delhi,1,N,Y,201014,5524,492.14,453.00,39.14,7.95
4307,RAINBOW MULTISPECIALITY HOSPITAL & TRAUMA CENTRE,NARNAUL,Jaipur,Rajasthan,,N,N,123001,936,258.05,218.97,39.08,15.14
1921,SARASWATHY HOSPITAL,THIRUVANTHAPURAM,Trivandrum,Kerala,1,N,N,695502,3332,410.32,371.41,38.91,9.48
2906,ASHUTOSH HOSPITAL AND TRAUMA CENTRE PVT LTD,ALLAHABAD,Allahabad,Uttar Pradesh,1,N,N,211002,1917,584.43,545.62,38.81,6.64
4319,SHRI RAM HOSPITAL,NEW DELHI,Delhi,Delhi,,N,N,110018,75,134.81,96.01,38.80,28.78
3736,MGM HOSPITAL & RESEARCH CENTRE,NAVI MUMBAI,Mumbai,Maharashtra,1,N,N,400614,5231,216.14,177.36,38.78,17.94
4163,CITYHEART SUPER SPECIALITY HOSPITAL,HAMIRPUR,Yol,Himachal Pradesh,,N,N,174305,2281,328.70,289.97,38.73,11.78
2218,MITTAL INSTITUTE OF MEDICAL SCIENCE,RAIPUR,Jabalpur,Madhya Pradesh,1,N,N,492001,213,253.28,214.70,38.58,15.23
3803,SILVER STREAK MULTISPECIALITY HOSPITAL,GURUGRAM,Delhi,Delhi,1,N,N,122505,2548,689.12,650.99,38.13,5.53
1636,SHARDA HOSPITAL A UNIT OF SHARDA EDUCATIONAL TRUST,GAUTAM BUDDHA NAGAR,Delhi 2,Delhi,1,N,N,201306,3931,446.96,408.85,38.12,8.53
444,MOTHER HOSPITAL PVT LTD,THRISSUR,Kochi,Kerala,1,N,N,680012,2030,277.11,239.00,38.11,13.75
5205,Panipat,Panipat,Ambala,Punjab,N,N,N,132103,3053,259.01,220.90,38.11,14.71
2221,LIFE KARE MULTI SUPER SPECIALITY HOSPITAL,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,161,276.70,238.67,38.03,13.74
5202,Kurukshetra,Kurukshetra,Ambala,Punjab,N,N,N,136118,2348,232.48,194.48,38.00,16.35
2000,DR. SURJIT SINGH SUPER SPECIALITY HOSPITAL,ROPAR,Chandimandir,Chandigarh,1,N,N,140001,1909,327.04,289.06,37.98,11.61
1661,SR KALLA MEMORIAL GASTRO & GENERAL HOSPITAL,JAIPUR,Jaipur,Rajasthan,1,Y,N,302001,2716,614.09,576.40,37.69,6.14
1178,MANAV HOSPITAL & LASER EYE CENTRE - Ghaziabad,GHAZIABAD,Delhi 2,Delhi,2,N,N,201002,4283,277.74,240.17,37.57,13.53
441,SIKAR HOSPITAL & RESEARCH INSTITUTE- SIKAR,SIKAR,Jaipur,Rajasthan,1,N,N,332001,6759,769.70,732.33,37.37,4.86
5376,Faizabad,Faizabad,Allahabad,Uttar Pradesh,M,N,N,,1305,131.39,94.04,37.35,28.43
134,Dr Jeyasekharan Hospital And Nursing Home,Nagercoil,Trivandrum,Kerala,1,N,N,629003,13458,763.22,725.87,37.35,4.89
1019,JEEVAN JYOTI HOSPITAL (UNIT OF JYOTI HOSPITAL PVT,ALLAHABAD,Allahabad,Uttar Pradesh,1,N,N,211003,1409,541.54,504.25,37.28,6.88
1448,DR. O P CHAUDHARY HOSPITAL & RESEARCH CENTRE,LUCKNOW,Lucknow,Uttar Pradesh,1,N,N,226025,796,221.70,184.45,37.25,16.80
350,Shalley Nursing Home,Sirhind,Chandimandir,Chandigarh,1,N,N,140406,3800,2165.13,2127.91,37.22,1.72
1646,TSC HOSPITAL PVT LTD ,THIRUVANANTHAPURAM,Trivandrum,Kerala,1,N,N,695583,9273,762.19,725.08,37.12,4.87
3395,YADUVANSHI HOSPITAL,REWARI,Jaipur,Rajasthan,,N,N,123401,3296,574.96,538.29,36.67,6.38
5431,Faridkot,Faridkot,Hisar,Haryana,M,N,N,151203,5529,276.28,239.70,36.59,13.24
2757,SYNERGY SUPERSPECIALITY HOSPITAL (A UNIT OF,RAJKOT,Ahmedabad,Gujarat,1,N,N,360005,919,219.74,183.18,36.56,16.64
5263,Gaya,Gaya,Patna,Odisha,M,N,N,823005,1811,155.13,118.63,36.50,23.53
997,M N HOSPITAL & RESEARCH CENTRE,BIKANER,Hisar,Haryana,1,N,N,334001,5311,422.36,385.91,36.45,8.63
1067,TIRUPATI EYE CENTRE - Noida,NOIDA,Delhi 2,Delhi,2,N,N,201301,2516,280.21,244.25,35.96,12.83
3713,JPS MULTISPECIALITY HOSPITAL,BATALA,Jalandhar,Punjab,1,N,N,143505,386,524.07,488.14,35.93,6.86
2931,ANKUR HOSPITAL,PRAYAGRAJ (ALLAHABAD),Allahabad,Uttar Pradesh,1,N,N,211012,1139,720.22,684.34,35.89,4.98
2169,SAI SANJEEVINI HOSPITAL,HYDERABAD,Secunderabad,Andhra Pradesh,1,N,Y,500035,717,245.54,209.71,35.83,14.59
1751,KRISHNA INSTITUTE OF MEDICAL SCIENCES LIMITED - NELLORE,NELLORE,Secunderabad,Andhra Pradesh,1,N,N,524003,10261,587.40,551.62,35.78,6.09
3367,SHRI SAI MULTISPECIALITY HOSPITAL & TRAUMA CENTER,NAHAN,Ambala,Punjab,,N,N,173001,1079,423.71,387.96,35.76,8.44
780,SUDHA HOSPITAL AND MEDICAL RESEARCH CENTRE PVT LTD,KOTA,Jaipur,Rajasthan,1,N,N,324005,7069,636.74,601.09,35.64,5.60
5112,RAEBARELI,RAEBARELI,Lucknow,Uttar Pradesh,N,N,N,229001,333,107.44,71.92,35.52,33.06
3841,REGENCY HOSPITAL LIMITED - LUCKNOW,LUCKNOW,Lucknow,Uttar Pradesh,,N,N,226022,689,205.89,170.55,35.33,17.16
5482,Talwara (RC Jalandhar),Talwara,Jalandhar,Punjab,N,N,N,NA,1254,174.05,138.74,35.31,20.29
811,ARNEJA INSTITUTE OF CARDIOLOGY PVT LTD,NAGPUR,Nagpur,Maharashtra,1,N,N,440010,3285,514.98,479.99,34.99,6.80
2453,AKASHDEEP HOSPITAL,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,197,325.80,290.88,34.92,10.72
5084,Bhind,Bhind,Jabalpur,Madhya Pradesh,N,N,N,NA,106,67.47,32.68,34.79,51.56
1290,KANWAR HOSPITAL - PATHANKOT,PATHANKOT,Jammu,Jammu and Kashmir,1,N,N,145001,801,280.40,245.92,34.48,12.30
1937,MANGALAM MEDICAL & SURGICAL CENTRE,NEW DELHI,Delhi,Delhi,1,N,N,110039,1852,1041.12,1006.72,34.40,3.30
1957,PANCHAM HOSPITAL PVT LTD,LUDHIANA,Chandimandir,Chandigarh,1,N,N,141002,3116,684.11,649.84,34.27,5.01
3576,BIRATNAGAR ASPATAL PVT LTD,BIRATNAGAR,Nepal,NA,,N,N,999999,11207,911.17,876.95,34.23,3.76
3780,VIAN MULTISPECIALITY HOSPITAL,BATALA,Jalandhar,Punjab,,N,N,143505,215,382.13,347.94,34.19,8.95
2549,METROPOLIS HEALTHCARE LIMITED,DELHI,Delhi,Delhi,1,N,N,110044,5563,230.39,196.22,34.16,14.83
317,Apollo Specialty Hospital Pvt Ltd - Kanpur,Kanpur,Lucknow,Uttar Pradesh,1,N,N,208001,341,185.46,151.39,34.07,18.37
359,Paalana Institute of Medical Sciences,PALAKKAD,Kochi,Kerala,1,N,N,678701,6011,608.64,574.65,33.99,5.58
2413,SHREYA HOSPITAL (A UNIT OF SHREYA MULTISPECIALITY HOSPITAL PVT LTD),Ghaziabad,Delhi 2,Delhi,1,N,N,201005,3534,250.70,216.72,33.98,13.55
1891,JAYPEE HOSPITAL,NOIDA,Delhi,Delhi,1,Y,Y,201304,1306,450.89,416.92,33.97,7.53
688,KMC HOSPITAL ATTAVARA - MANGALORE,MANGALORE,Bangalore,Karnataka,1,N,N,575001,8472,618.51,584.58,33.93,5.49
1350,SARAN HOSPITAL & INSTITUTE OF PARAMEDICAL SCIENCES,BAREILLY,Bareilly,Uttar Pradesh,1,N,N,243001,1462,547.59,513.72,33.87,6.18
3438,UNITED MEDICITY HOSPITAL(RUN BY SHIV RAM DAS GULAT,ALLAHABAD,Allahabad,Uttar Pradesh,,N,N,211012,1262,271.13,237.33,33.80,12.47
40,BHARDWAJ HOSPITAL - NOIDA,NOIDA,Delhi,Delhi,1,N,N,201301,497,459.13,425.38,33.75,7.35
3390,OMEGA HOSPITALS (A UNIT OF VIZAG SPECIALITY HOSPITAL),VISAKHAPATNAM,Visakhapatnam,Andhra Pradesh,,N,N,530040,628,510.45,476.71,33.74,6.61
5015,Sarakaghat (Chm),Sarakaghat,Chandimandir,Chandigarh,N,N,N,175024,1625,146.27,112.53,33.73,23.06
5189,Ajmer,Ajmer,Ahmedabad,Gujarat,M,N,N,305001,1176,154.41,120.69,33.71,21.83
787,PRAGMA HOSPITAL,BATHINDA,Hisar,Haryana,1,N,N,151001,6491,442.15,408.56,33.59,7.60
3079,ARS HOLY HEART ADVANCED CARDIAC CARE & RESEARCH CENTRE,ROHTAK,Hisar,Haryana,1,N,N,124001,6409,991.05,957.47,33.58,3.39
1472,INDIANA HOSPITAL AND HEART INSTITUTE LTD - MANGALORE,MANGALORE,Bangalore,Karnataka,1,N,N,575002,3066,357.01,323.85,33.16,9.29
2064,VIMHANS - NEW DELHI,NEW DELHI,Delhi 2,Delhi,1,N,N,110065,936,330.48,297.41,33.06,10.00
4005,UMARANI MULTISPECIALITY HOSPITAL,KRISHNAGIRI,Coimbatore,Tamil Nadu,,N,N,635001,4086,263.84,230.88,32.96,12.49
5308,Alwar,Alwar,Jaipur,Rajasthan,M,N,N,901679,7306,377.00,344.17,32.83,8.71
5466,Fatehpur (RC Lukcnow),Fatehpur,Lucknow,Uttar Pradesh,N,N,N,212601,4376,207.36,174.57,32.79,15.81
3934,JANGRA MULTISPECIALITY HOSPITAL,BHIWANI,Hisar,Haryana,,N,N,127021,575,328.37,295.91,32.46,9.88
3458,MAHENDRA HOSPITAL,JAGADHRI,Ambala,Punjab,,N,N,135003,521,483.70,451.44,32.26,6.67
5497,Mathura (RC Jaipur),Mathura,Jaipur,Rajasthan,M,N,N,281001,7592,293.52,261.34,32.18,10.96
3749,DASHMESH HEALTHCARE HOSPITAL,RUPNAGAR,Chandimandir,Chandigarh,,N,N,140001,876,647.69,615.52,32.17,4.97
5163,Fatehgarh Sahib (CHM),Fatehgarh Sahib,Chandimandir,Chandigarh,N,N,N,NA,4718,240.40,208.22,32.17,13.38
2816,SHARDA HOSPITAL,JHUNJHUNU,Jaipur,Rajasthan,1,N,N,333001,1695,293.10,261.03,32.07,10.94
1400,DR LAL PATH LABS PVT LTD - THANE,THANE,Mumbai,Maharashtra,5,N,N,400601,15497,359.25,327.40,31.85,8.87
1966,ORCHID MEDICAL CENTRE PVT LTD,RANCHI,Ranchi,Odisha,1,N,N,834001,2487,297.02,265.20,31.82,10.71
4060,ZENITH CRITICAL CARE HOSPITAL,AMRAVATI,Nagpur,Maharashtra,,N,N,444601,538,99.97,68.25,31.72,31.73
2357,METAS OF SEVENTH-DAY ADVENTIST HOSPITAL,SURAT,Ahmedabad,Gujarat,1,N,Y,395001,6363,456.31,424.68,31.64,6.93
5274,Anantapur,Anantapur,Secunderabad,Andhra Pradesh,N,N,N,515004,333,66.49,35.15,31.34,47.14
1832,JEEVAN REKHA CRITICAL CARE & TRAUMA HOSPITAL,JAIPUR,Jaipur,Rajasthan,1,N,N,302025,1468,262.99,231.75,31.24,11.88
5223,Raiwala,Raiwala,Dehradun,Uttarakhand,N,N,N, ,1983,180.22,149.05,31.17,17.30
3377,SADHNA HOSPITALS PVT LTD,JAIPUR,Jaipur,Rajasthan,,N,N,302012,1358,287.67,256.56,31.11,10.81
5139,Hamirpur (RC Jalandhar),Hamirpur,Jalandhar,Punjab,N,N,N,177001,1753,191.86,160.76,31.10,16.21
2073,EYE-Q VISION PVT LTD - GURGAON,GURUGRAM,Delhi,Delhi,2,N,N,122001,14895,869.13,838.14,31.00,3.57
1371,BALAJI HEART HOSPITAL & DIAGNOSTICS CENTRE PVT LTD,MUMBAI,Mumbai,Maharashtra,5,N,N,400027,236,227.02,196.06,30.96,13.64
5115,Chirawa,Chirawa,Jaipur,Rajasthan,N,N,N,333026,2100,187.29,156.48,30.81,16.45
3328,NC JINDAL INSTITUTE OF MEDICAL CARE & RESEARH,HISAR,Hisar,Haryana,,N,N,125001,13204,706.54,675.77,30.77,4.36
661,HCG CURIE CITY CANCER CENTRE,VIJAYAWADA,Secunderabad,Andhra Pradesh,1,N,N,520004,791,461.57,430.99,30.59,6.63
3943,SAMFORD SUPERSPECIALITY HOSPITAL (SAMFORD HOSPITAL PVT LTD),RANCHI,Ranchi,Odisha,,N,N,834001,870,271.40,240.83,30.57,11.26
135,BEJAN SINGH  EYE HOSPITAL (P) LTD,KANNIYAKUMARI,Trivandrum,Kerala,2,N,N,629003,7816,353.91,323.33,30.57,8.64
5042,Palwal,Palwal,Delhi,Delhi,N,N,N,NA,31153,1020.30,989.78,30.53,2.99
4051,NOVA MEDICITY HOSPITAL (UNIT OF EXCEL FOREVER MEDICARE PVT LTD),AMRITSAR,Jalandhar,Punjab,,N,N,143001,219,387.89,357.55,30.34,7.82
5346,Tezpur,Tezpur,Guwahati,Bihar,N,N,N,,304,84.15,53.85,30.30,36.01
5278,Wardha,Wardha,Nagpur,Maharashtra,N,N,N,442001,275,82.28,52.02,30.26,36.77
3026,VEDANTA CENTRE FOR OPHTHALMIC SCIENCES,PATNA,Patna,Odisha,2,N,N,800014,7335,483.98,453.77,30.20,6.24
5171,Howrah,Howrah,Kolkata,West Bengal,N,N,N,711104,641,83.31,53.25,30.06,36.08
5391,Firozabad,Firozabad,Bareilly,Uttar Pradesh,N,N,N,,542,83.12,53.12,30.00,36.09
2341,NEELKANTH HOSPITAL,AMRITSAR,Jalandhar,Punjab,1,N,N,143001,172,296.86,266.92,29.94,10.09
3572,RANDHAWA HOSPITAL,AMRITSAR,Jalandhar,Punjab,,N,N,143001,333,316.41,286.62,29.79,9.42
312,Bhandari Hospital & Research Centre - Jaipur,Jaipur,Jaipur,Rajasthan,1,N,N,302018,1591,313.08,283.32,29.76,9.51
2903,MGM HOSPITAL AND RESEARCH CENTRE,ALLAHABAD,Allahabad,Uttar Pradesh,1,N,N,211011,1338,577.31,547.60,29.71,5.15
68,PRIMUS SUPER SPECIALITY HOSPITAL - CHANAKYAPURI,NEW DELHI,Delhi,Delhi,1,Y,Y,110021,6756,455.65,426.01,29.65,6.51
1830,SANJIVANI HOSPITAL,SIRSA,Hisar,Haryana,1,N,N,125055,7206,426.10,396.48,29.62,6.95
2094,NARAINA HOSPITAL & RESEARCH CENTRE,KANPUR,Lucknow,Uttar Pradesh,1,N,N,208020,214,159.00,129.52,29.47,18.54
1009,EYE SCIENCES  - GREATER KAILASH NEW DELHI,NEW DELHI,Delhi 2,Delhi,2,N,N,110048,327,96.13,66.68,29.45,30.64
2111,SIBIA HEALTHCARE PVT LTD,SANGRUR,Ambala,Punjab,1,N,N,148001,4954,1469.01,1439.60,29.41,2.00
1017,ARTEMIS HEALTH INSTITUTE - GURGAON,GURUGRAM,Delhi 2,Delhi,1,Y,Y,122001,1530,417.15,387.81,29.34,7.03
5132,Bhuwana,Jhunjhunu,Jaipur,Rajasthan,N,N,N,333502,1114,208.28,178.95,29.33,14.08
3554,DR.PUNJABRAO DESHMUKH MEMORIAL MEDICAL COLLEGE HOS,AMRAVATI,Nagpur,Maharashtra,,N,N,444603,2998,189.47,160.21,29.26,15.44
1477,K G HOSPITAL - A UNIT OF K GOVINDASWAMY NAIDU MEDICAL TRUST,COIMBATORE,Coimbatore,Tamil Nadu,1,N,N,641018,6398,538.39,509.17,29.22,5.43
2805,"VEDANTA MEDICAL RESEARCH FOUNDATION, BALCO MEDICAL",RAIPUR,Jabalpur,Madhya Pradesh,1,N,N,493661,1782,539.82,510.62,29.20,5.41
127,DELHI HEART & LUNG INSTITUTE - NEW DELHI,NEW DELHI,Delhi,Delhi,1,Y,Y,110055,1589,767.08,737.89,29.19,3.81
1944,SHIV SURGICAL NURSING HOME PVT LTD,VARANASI,Allahabad,Uttar Pradesh,1,N,N,221007,1299,747.19,718.05,29.14,3.90
2041,IQ CITY MEDICAL COLLEGE AND HOSPITAL,DURGAPUR,Kolkata,West Bengal,1,N,N,713206,2936,361.70,332.72,28.98,8.01
2915,YADAV DENTAL CLINIC,REWARI,Jaipur,Rajasthan,3,N,N,123302,3730,149.49,120.51,28.97,19.38
5483,Kosli [RC Jaipur],Kosli,Jaipur,Rajasthan,N,N,N,NA,4076,296.03,267.07,28.96,9.78
611,GBH AMERICAN HOSPITAL - A UNIT OF AIHML,Udaipur,Ahmedabad,Gujarat,1,Y,Y,313001,3245,347.55,318.69,28.86,8.30
228,Jairam Hospital & Research Centre Pvt Ltd,Nashik,Pune,Maharashtra,1,N,N,422101,8248,506.22,477.42,28.80,5.69
5315,Bikaner,Rajasthan,Hisar,Haryana,M,N,N,,960,111.12,82.42,28.70,25.82
5194,Mahad,Mahad,Mumbai,Maharashtra,N,N,N,402301,143,67.33,38.68,28.65,42.55
483,DR. OM PARKASH SATYAM NETRALAYA,AMRITSAR,Jalandhar,Punjab,2,N,N,143001,12456,1513.21,1484.57,28.64,1.89
5219,Kotdwara,Kotdwara,Dehradun,Uttarakhand,M,N,N,NA,16357,342.04,313.41,28.63,8.37
